date,day_name,area,population,waste_kg,recyclable_kg,organic_kg,collection_capacity_kg,overflow,is_weekend,is_holiday,recycling_campaign,temp_c,rain_mm
2024-03-07,Thursday,SuburbWest,22093,19927.6,5546.8,9015.2,23735.2,0,0,0,1,25.9,0.2
2024-03-08,Friday,SuburbWest,22079,20227.5,6451.9,8852.8,24303.3,0,0,0,1,26.3,0.0
2024-03-09,Saturday,SuburbWest,22083,22272.9,7356.5,9457.7,23978.6,0,1,0,1,28.1,0.0
2024-03-10,Sunday,SuburbWest,22076,21360.6,8586.3,10225.9,23327.5,0,1,0,1,25.9,3.5
2024-03-11,Monday,SuburbWest,22063,20710.9,6716.5,8467.7,23280.1,0,0,0,1,25.9,2.7
2024-03-12,Tuesday,SuburbWest,22062,20879.8,8278.0,10443.8,23755.5,0,0,0,1,26.8,1.7
2024-03-13,Wednesday,SuburbWest,22061,21900.1,7139.2,7788.6,24350.8,0,0,0,1,25.4,0.0
2024-03-14,Thursday,SuburbWest,22054,20222.5,6660.2,11007.1,24115.7,0,0,0,1,27.5,0.0
2024-03-15,Friday,SuburbWest,22045,20701.3,7086.8,9584.4,24803.5,0,0,0,1,28.6,0.0
2024-03-16,Saturday,SuburbWest,22046,22070.1,5287.2,10899.6,23320.1,0,1,0,1,26.8,0.0
2024-03-17,Sunday,SuburbWest,22044,23028.9,5903.3,8341.0,23520.9,0,1,0,1,28.5,0.0
2024-03-18,Monday,SuburbWest,22046,20014.7,6202.0,9080.9,23252.3,0,0,0,1,27.2,0.0
2024-03-19,Tuesday,SuburbWest,22038,21313.9,8059.7,9845.0,24470.5,0,0,0,1,26.7,0.0
2024-03-20,Wednesday,SuburbWest,22019,20338.9,6089.1,8766.8,24453.2,0,0,0,1,27.8,0.0
2024-03-21,Thursday,SuburbWest,22019,20427.9,6210.7,8994.5,23354.0,0,0,0,1,26.9,0.0
2024-03-22,Friday,SuburbWest,22014,21384.1,7034.0,8775.1,24079.5,0,0,0,0,26.9,4.5
2024-03-23,Saturday,SuburbWest,22004,23307.1,3523.1,11444.4,23957.7,0,1,0,0,28.2,0.1
2024-03-24,Sunday,SuburbWest,21998,21254.6,4944.0,10870.2,24098.3,0,1,0,0,26.7,0.0
2024-03-25,Monday,SuburbWest,22006,23173.0,7972.9,12077.7,24514.1,0,0,0,0,27.3,0.0
2024-03-26,Tuesday,SuburbWest,22012,22589.0,4776.2,8195.5,24113.5,0,0,0,0,27.8,0.0
2024-03-27,Wednesday,SuburbWest,22014,21999.7,6861.1,11825.0,24246.7,0,0,0,0,28.5,0.1
2024-03-28,Thursday,SuburbWest,22016,22425.4,4483.5,10788.1,25320.3,0,0,0,0,29.0,0.0
2024-03-29,Friday,SuburbWest,22016,20694.7,6562.7,8888.4,24623.0,0,0,0,0,28.4,0.0
2024-03-30,Saturday,SuburbWest,22006,21999.8,6984.6,9489.5,23574.8,0,1,0,0,28.6,3.7
2024-03-31,Sunday,SuburbWest,22006,22324.2,7095.1,12799.8,23492.1,0,1,0,0,27.4,0.0
2024-04-01,Monday,SuburbWest,21998,21633.3,5601.7,10545.0,23293.6,0,0,0,0,26.6,0.0
2024-04-02,Tuesday,SuburbWest,22005,21728.8,5797.1,7712.4,24756.0,0,0,0,0,28.0,14.8
2024-04-03,Wednesday,SuburbWest,21992,22209.4,6588.8,9204.8,24862.1,0,0,0,0,28.7,0.0
2024-04-04,Thursday,SuburbWest,21997,20633.3,3378.2,9033.0,22995.1,0,0,0,0,28.2,0.0
2024-04-05,Friday,SuburbWest,22008,21772.8,6770.3,11017.1,23802.5,0,0,0,0,28.7,0.0
2024-04-06,Saturday,SuburbWest,22014,22949.9,6617.2,11641.2,24251.1,0,1,0,0,28.2,6.5
2024-04-07,Sunday,SuburbWest,22007,21729.0,7645.2,7518.5,23939.9,0,1,0,0,27.1,0.0
2024-04-08,Monday,SuburbWest,22014,21346.7,5713.9,10389.2,23159.6,0,0,0,0,27.4,0.0
2024-04-09,Tuesday,SuburbWest,22008,21456.0,6543.7,9410.2,23439.2,0,0,0,0,27.6,0.1
2024-04-10,Wednesday,SuburbWest,22006,22127.3,5448.2,9232.8,22950.6,0,0,0,0,28.2,18.4
2024-04-11,Thursday,SuburbWest,22008,21598.5,5743.6,11291.5,23067.1,0,0,0,0,28.3,0.2
2024-04-12,Friday,SuburbWest,22002,20560.0,5780.9,9384.6,24402.2,0,0,0,0,27.9,0.3
2024-04-13,Saturday,SuburbWest,22005,25864.8,5577.3,13093.8,24874.0,1,1,1,0,28.4,0.0
2024-04-14,Sunday,SuburbWest,22002,26202.4,7593.8,11141.5,24157.9,1,1,1,0,28.2,0.0
2024-04-15,Monday,SuburbWest,21998,24633.0,6108.9,11541.8,24482.8,1,0,1,0,28.8,0.7
2024-04-16,Tuesday,SuburbWest,21999,24368.3,7447.0,11523.6,26944.5,0,0,1,0,29.6,0.0
2024-04-17,Wednesday,SuburbWest,22007,21432.9,6616.6,9639.4,23549.0,0,0,0,0,29.5,0.0
2024-04-18,Thursday,SuburbWest,22009,21767.7,4193.6,10756.3,24458.8,0,0,0,0,26.8,2.1
2024-04-19,Friday,SuburbWest,22009,21067.1,4902.0,10076.0,22170.8,0,0,0,0,28.3,0.0
2024-04-20,Saturday,SuburbWest,22011,22138.8,4330.4,8241.9,24145.7,0,1,0,0,28.4,0.4
2024-04-21,Sunday,SuburbWest,22016,23279.6,4715.3,13989.7,24906.8,0,1,0,0,29.2,0.0
2024-04-22,Monday,SuburbWest,22016,20833.3,3907.2,9968.8,23598.2,0,0,0,0,28.2,0.0
2024-04-23,Tuesday,SuburbWest,22009,20684.2,5609.5,9518.4,22907.3,0,0,0,0,28.6,0.0
2024-04-24,Wednesday,SuburbWest,22009,20076.7,4609.2,11049.0,24292.9,0,0,0,0,28.1,2.5
2024-04-25,Thursday,SuburbWest,22012,21496.0,3987.2,8920.0,23833.0,0,0,0,0,29.6,0.0
2024-04-26,Friday,SuburbWest,22008,20873.5,5994.1,9858.6,24460.5,0,0,0,0,28.8,2.3
2024-04-27,Saturday,SuburbWest,22003,22263.9,4726.3,12935.6,23288.5,0,1,0,0,28.7,0.0
2024-04-28,Sunday,SuburbWest,21995,22291.5,6775.4,9447.0,23065.8,0,1,0,0,28.6,0.0
2024-04-29,Monday,SuburbWest,22008,22041.6,5315.1,10200.0,23637.3,0,0,0,0,28.7,4.0
2024-04-30,Tuesday,SuburbWest,21997,22418.0,5811.3,8296.7,24392.9,0,0,0,0,28.7,22.6
2024-05-01,Wednesday,SuburbWest,21980,25111.7,7730.4,12726.7,23794.3,1,0,1,0,28.4,0.0
2024-05-02,Thursday,SuburbWest,21985,21459.3,7870.6,8661.6,24339.4,0,0,0,0,26.2,0.0
2024-05-03,Friday,SuburbWest,22004,21639.5,5855.2,10978.8,24074.7,0,0,0,0,28.5,0.0
2024-05-04,Saturday,SuburbWest,22007,22726.9,6237.1,11598.6,23922.9,0,1,0,0,28.1,0.0
2024-05-05,Sunday,SuburbWest,22009,23310.0,5270.6,10352.7,22989.3,1,1,0,0,29.2,6.5
2024-05-06,Monday,SuburbWest,22007,21917.2,4535.7,8915.4,23456.0,0,0,0,0,27.3,0.9
2024-05-07,Tuesday,SuburbWest,22009,22104.6,7042.1,9908.7,23566.7,0,0,0,0,27.8,1.8
2024-05-08,Wednesday,SuburbWest,22013,22058.6,3142.4,9973.0,24126.0,0,0,0,0,28.6,0.0
2024-05-09,Thursday,SuburbWest,22017,21593.8,6949.5,8041.5,23520.4,0,0,0,0,28.7,1.0
2024-05-10,Friday,SuburbWest,22022,21575.3,7114.1,10752.7,20493.1,1,0,0,0,28.7,11.6
2024-05-11,Saturday,SuburbWest,22017,23703.5,6465.0,13126.0,23515.8,1,1,0,0,29.2,0.0
2024-05-12,Sunday,SuburbWest,22001,22869.7,6986.3,10411.9,24079.7,0,1,0,0,28.8,9.9
2024-05-13,Monday,SuburbWest,21997,21695.9,4464.7,10142.3,22863.6,0,0,0,0,29.8,8.2
2024-05-14,Tuesday,SuburbWest,21995,22383.6,7793.0,10194.3,24241.1,0,0,0,0,29.1,1.3
2024-05-15,Wednesday,SuburbWest,21987,21630.9,5670.0,9658.0,23203.7,0,0,0,0,27.5,0.0
2024-05-16,Thursday,SuburbWest,21996,22072.9,8578.7,10621.1,24397.2,0,0,0,0,29.5,4.3
2024-05-17,Friday,SuburbWest,21984,22484.8,6533.0,9662.7,23168.7,0,0,0,0,31.4,0.0
2024-05-18,Saturday,SuburbWest,21979,23267.4,4110.1,14094.2,23044.8,1,1,0,0,28.6,9.1
2024-05-19,Sunday,SuburbWest,21980,23026.4,5405.2,7168.7,23808.0,0,1,0,0,30.5,3.1
2024-05-20,Monday,SuburbWest,21979,21919.1,4819.2,6314.8,24019.3,0,0,0,0,30.3,0.0
2024-05-21,Tuesday,SuburbWest,21982,21541.0,7162.4,11151.4,22829.4,0,0,0,0,28.9,0.0
2024-05-22,Wednesday,SuburbWest,21982,21848.6,4452.5,12064.9,22656.3,0,0,0,0,29.4,5.3
2024-05-23,Thursday,SuburbWest,21989,21813.0,4633.4,10298.4,23403.2,0,0,0,0,29.5,0.0
2024-05-24,Friday,SuburbWest,22000,22014.1,7800.0,11939.6,23464.2,0,0,0,0,30.5,15.3
2024-05-25,Saturday,SuburbWest,22009,22860.0,6819.2,9530.9,25080.1,0,1,0,0,28.9,28.4
2024-05-26,Sunday,SuburbWest,22010,23409.8,6134.6,12966.5,23215.4,1,1,0,0,30.6,0.0
2024-05-27,Monday,SuburbWest,22008,22202.4,6096.9,9089.1,24074.1,0,0,0,0,29.7,0.9
2024-05-28,Tuesday,SuburbWest,22008,21514.0,4058.4,10615.9,23078.3,0,0,0,0,29.3,0.0
2024-05-29,Wednesday,SuburbWest,22006,22382.6,6863.3,6753.2,24648.0,0,0,0,0,29.5,6.7
2024-05-30,Thursday,SuburbWest,22007,21069.1,3776.8,11097.5,24720.5,0,0,0,0,29.7,12.5
2024-05-31,Friday,SuburbWest,22014,21528.1,3865.9,9214.0,24458.5,0,0,0,0,29.1,15.4
2024-06-01,Saturday,SuburbWest,22021,23480.9,4616.8,9311.2,27616.8,0,1,0,0,30.8,10.4
2024-06-02,Sunday,SuburbWest,22022,22436.0,4125.2,7452.5,22993.7,0,1,0,0,29.2,1.8
2024-06-03,Monday,SuburbWest,22020,22964.5,7104.9,7830.2,22758.9,1,0,0,0,29.4,17.4
2024-06-04,Tuesday,SuburbWest,22014,21776.2,5925.0,10130.6,23652.2,0,0,0,0,30.5,1.9
2024-06-05,Wednesday,SuburbWest,22023,22794.0,8378.2,8875.0,24380.0,0,0,0,0,31.0,10.0
2024-06-06,Thursday,SuburbWest,22013,20749.4,4480.6,9663.0,22791.8,0,0,0,0,31.1,8.6
2024-06-07,Friday,SuburbWest,22008,21310.3,6080.1,11173.8,23649.4,0,0,0,0,29.3,7.6
2024-06-08,Saturday,SuburbWest,22014,23297.6,5511.9,9389.2,23375.5,0,1,0,0,28.8,9.6
2024-06-09,Sunday,SuburbWest,22018,22904.0,5484.5,11324.2,23475.9,0,1,0,0,29.8,0.0
2024-06-10,Monday,SuburbWest,22013,21585.6,3785.5,8153.0,24502.3,0,0,0,0,31.2,8.8
2024-06-11,Tuesday,SuburbWest,22008,21839.9,6203.4,11216.8,22953.3,0,0,0,0,30.2,25.9
2024-06-12,Wednesday,SuburbWest,22011,22030.1,6376.3,9905.4,22967.5,0,0,0,0,30.8,15.2
2024-06-13,Thursday,SuburbWest,22010,21075.5,5864.1,9988.2,22631.6,0,0,0,0,30.3,17.0
2024-06-14,Friday,SuburbWest,22010,21643.0,6731.9,8504.6,23794.6,0,0,0,0,30.2,4.7
2024-06-15,Saturday,SuburbWest,22005,22453.1,3652.7,10700.3,24179.8,0,1,0,0,29.4,10.4
2024-06-16,Sunday,SuburbWest,22000,22132.0,3438.4,12327.4,23608.6,0,1,0,0,28.6,8.7
2024-06-17,Monday,SuburbWest,22001,22548.1,5883.6,11894.8,23951.3,0,0,0,0,30.0,14.5
2024-06-18,Tuesday,SuburbWest,21995,22055.1,8220.2,10948.5,20783.0,1,0,0,0,29.3,0.0
2024-06-19,Wednesday,SuburbWest,21998,22224.0,6175.0,11909.1,24232.0,0,0,0,0,28.8,9.7
2024-06-20,Thursday,SuburbWest,21982,21191.6,5332.3,8886.4,22339.5,0,0,0,0,29.3,4.3
2024-06-21,Friday,SuburbWest,21974,21871.4,5753.1,10760.8,24744.7,0,0,0,0,30.2,9.3
2024-06-22,Saturday,SuburbWest,21963,21249.0,6914.0,10957.2,23806.9,0,1,0,0,29.4,0.0
2024-06-23,Sunday,SuburbWest,21962,22206.8,8098.7,10800.4,23280.3,0,1,0,0,29.9,0.0
2024-06-24,Monday,SuburbWest,21968,22253.4,6160.8,8363.5,23057.4,0,0,0,0,29.8,6.6
2024-06-25,Tuesday,SuburbWest,21969,21209.2,6742.7,9584.9,23615.8,0,0,0,0,31.3,0.0
2024-06-26,Wednesday,SuburbWest,21984,21901.3,4628.8,10170.8,24677.2,0,0,0,0,30.6,3.0
2024-06-27,Thursday,SuburbWest,21991,22327.3,5940.8,11510.7,24470.7,0,0,0,0,30.1,0.0
2024-06-28,Friday,SuburbWest,21991,20995.6,4776.0,8132.8,24583.0,0,0,0,0,29.9,5.6
2024-06-29,Saturday,SuburbWest,21985,23286.2,6006.2,11021.3,23215.5,1,1,0,0,30.8,4.3
2024-06-30,Sunday,SuburbWest,21990,24213.4,6055.4,13980.2,23655.9,1,1,0,0,29.9,15.9
2024-07-01,Monday,SuburbWest,21987,21884.3,5102.5,8845.2,23047.0,0,0,0,0,28.8,14.8
2024-07-02,Tuesday,SuburbWest,22001,20898.5,5434.5,8319.1,23630.8,0,0,0,0,29.1,12.3
2024-07-03,Wednesday,SuburbWest,21999,21445.4,6534.1,9714.0,23071.3,0,0,0,0,28.5,4.3
2024-07-04,Thursday,SuburbWest,21991,22117.9,5625.5,7988.4,22484.2,0,0,0,0,29.2,6.3
2024-07-05,Friday,SuburbWest,21992,22395.2,5837.7,9361.3,23133.4,0,0,0,0,28.8,6.2
2024-07-06,Saturday,SuburbWest,21996,23074.8,7355.0,10868.7,23049.2,1,1,0,0,28.5,7.8
2024-07-07,Sunday,SuburbWest,21994,22942.0,5870.5,7691.7,24014.1,0,1,0,0,29.0,7.3
2024-07-08,Monday,SuburbWest,21994,22704.8,6638.1,10518.0,23171.7,0,0,0,0,30.7,2.3
2024-07-09,Tuesday,SuburbWest,21992,21661.2,7321.8,9873.0,22852.2,0,0,0,0,29.5,7.9
2024-07-10,Wednesday,SuburbWest,21986,20019.7,6205.6,6572.1,23319.4,0,0,0,1,27.9,6.0
2024-07-11,Thursday,SuburbWest,21972,20530.3,8369.5,8959.8,23613.6,0,0,0,1,28.9,1.9
2024-07-12,Friday,SuburbWest,21974,21196.0,4921.5,8499.7,24213.3,0,0,0,1,29.9,0.0
2024-07-13,Saturday,SuburbWest,21981,21018.4,7317.3,5720.5,24537.7,0,1,0,1,30.5,0.0
2024-07-14,Sunday,SuburbWest,21971,24005.4,9073.6,9602.7,23140.9,1,1,0,1,30.3,7.1
2024-07-15,Monday,SuburbWest,21982,22050.1,7873.0,9848.1,23004.4,0,0,0,1,30.1,7.6
2024-07-16,Tuesday,SuburbWest,21984,21778.2,7715.2,6026.0,24500.7,0,0,0,1,29.8,10.5
2024-07-17,Wednesday,SuburbWest,21984,21712.4,4397.2,7520.4,23436.1,0,0,0,1,30.9,14.4
2024-07-18,Thursday,SuburbWest,21976,21260.1,8087.0,7835.6,22511.1,0,0,0,1,29.4,17.1
2024-07-19,Friday,SuburbWest,22001,20825.0,6067.2,8782.7,24220.6,0,0,0,1,27.3,0.0
2024-07-20,Saturday,SuburbWest,22001,22413.8,7070.2,10644.5,25009.4,0,1,0,1,30.6,9.3
2024-07-21,Sunday,SuburbWest,22001,23193.8,7087.1,9757.8,23699.8,0,1,0,1,28.3,15.2
2024-07-22,Monday,SuburbWest,22011,22183.3,8348.3,6456.1,23767.5,0,0,0,1,30.4,7.8
2024-07-23,Tuesday,SuburbWest,22009,23019.2,6462.5,7630.4,24107.6,0,0,0,1,30.3,17.6
2024-07-24,Wednesday,SuburbWest,22023,21325.7,7138.8,8130.6,21158.9,1,0,0,1,29.4,13.5
2024-07-25,Thursday,SuburbWest,22015,21421.0,7350.6,6264.7,23256.8,0,0,0,1,29.5,1.9
2024-07-26,Friday,SuburbWest,22018,21385.3,6095.8,8686.7,23063.8,0,0,0,1,29.5,11.2
2024-07-27,Saturday,SuburbWest,22022,23076.6,6078.4,9857.6,23044.1,1,1,0,1,29.8,4.4
2024-07-28,Sunday,SuburbWest,22019,23345.8,6381.5,8395.7,23504.2,0,1,0,1,28.6,12.4
2024-07-29,Monday,SuburbWest,22026,22079.4,6709.6,7433.9,22863.8,0,0,0,1,28.9,24.6
2024-07-30,Tuesday,SuburbWest,22024,22707.8,7945.0,9027.1,21833.1,1,0,0,1,28.3,12.2
2024-07-31,Wednesday,SuburbWest,22031,20986.9,5850.5,8663.0,23654.8,0,0,0,1,29.9,18.8
2024-08-01,Thursday,SuburbWest,22032,22657.5,6847.9,13328.0,22361.3,1,0,0,0,29.8,13.4
2024-08-02,Friday,SuburbWest,22034,21816.2,6311.5,6788.5,22813.0,0,0,0,0,28.7,16.6
2024-08-03,Saturday,SuburbWest,22024,22050.4,8738.2,10515.3,24032.8,0,1,0,0,29.2,2.9
2024-08-04,Sunday,SuburbWest,22027,23671.9,8417.4,11052.2,22682.3,1,1,0,0,29.5,13.8
2024-08-05,Monday,SuburbWest,22026,22667.8,4352.9,10893.4,22722.8,0,0,0,0,28.0,21.1
2024-08-06,Tuesday,SuburbWest,22022,21898.4,7264.3,9505.4,24213.7,0,0,0,0,30.5,0.0
2024-08-07,Wednesday,SuburbWest,22018,21535.8,5621.8,8763.1,22857.9,0,0,0,0,28.7,14.0
2024-08-08,Thursday,SuburbWest,22015,21405.6,5367.5,6877.4,23538.8,0,0,0,0,28.9,9.0
2024-08-09,Friday,SuburbWest,22007,23129.9,4356.2,11468.7,24104.2,0,0,0,0,29.0,21.9
2024-08-10,Saturday,SuburbWest,22005,24141.3,6311.5,10641.9,23644.0,1,1,0,0,29.0,21.9
2024-08-11,Sunday,SuburbWest,22006,23813.3,8065.8,10435.3,23154.9,1,1,0,0,29.3,21.5
2024-08-12,Monday,SuburbWest,22007,21616.0,5898.3,7756.2,23246.8,0,0,0,0,30.2,12.8
2024-08-13,Tuesday,SuburbWest,22008,21597.0,5241.8,9767.5,23247.5,0,0,0,0,28.6,13.6
2024-08-14,Wednesday,SuburbWest,22014,20782.2,5874.0,9032.6,24546.3,0,0,0,0,28.3,15.4
2024-08-15,Thursday,SuburbWest,22013,22447.0,9836.0,10015.4,23786.6,0,0,0,0,27.8,4.7
2024-08-16,Friday,SuburbWest,21998,22821.7,5756.1,7085.9,22969.5,0,0,0,0,28.7,38.1
2024-08-17,Saturday,SuburbWest,22010,23794.0,5109.4,10808.7,23081.0,1,1,0,0,29.5,19.7
2024-08-18,Sunday,SuburbWest,22019,24146.7,7078.8,12630.4,23564.8,1,1,0,0,28.7,7.9
2024-08-19,Monday,SuburbWest,22028,21668.1,5575.8,8243.5,23594.7,0,0,0,0,28.1,11.9
2024-08-20,Tuesday,SuburbWest,22024,21441.9,6033.8,8667.7,23147.2,0,0,0,0,30.3,21.3
2024-08-21,Wednesday,SuburbWest,22020,22311.7,6198.8,10020.4,23433.4,0,0,0,0,28.3,15.8
2024-08-22,Thursday,SuburbWest,22027,22634.6,4957.5,11173.3,24071.0,0,0,0,0,28.2,16.4
2024-08-23,Friday,SuburbWest,22021,21413.0,7882.3,8429.2,23911.0,0,0,0,0,28.6,14.7
2024-08-24,Saturday,SuburbWest,22034,23111.3,5055.5,10130.3,24164.8,0,1,0,0,27.9,13.1
2024-08-25,Sunday,SuburbWest,22025,23936.5,7469.4,7589.2,22684.4,1,1,0,0,28.7,9.8
2024-08-26,Monday,SuburbWest,22039,22030.3,4795.4,10598.9,22881.2,0,0,0,0,27.9,13.8
2024-08-27,Tuesday,SuburbWest,22047,23162.6,6380.5,11732.8,24655.3,0,0,0,0,28.6,25.3
2024-08-28,Wednesday,SuburbWest,22049,21762.0,5971.5,9448.1,23864.2,0,0,0,0,29.4,11.9
2024-08-29,Thursday,SuburbWest,22039,21598.2,5920.9,9817.0,22284.0,0,0,0,0,27.3,2.9
2024-08-30,Friday,SuburbWest,22034,22238.3,5371.9,10130.9,23009.9,0,0,0,0,27.8,20.0
2024-08-31,Saturday,SuburbWest,22029,23494.9,6960.5,9967.7,22848.0,1,1,0,0,27.3,41.9
2024-09-01,Sunday,SuburbWest,22024,22681.9,4775.0,6908.9,23044.5,0,1,0,0,26.8,32.1
2024-09-02,Monday,SuburbWest,22015,22370.0,7175.3,11660.5,23633.4,0,0,0,0,26.5,19.6
2024-09-03,Tuesday,SuburbWest,22025,22595.8,4900.2,10448.6,22047.2,1,0,0,0,26.1,15.6
2024-09-04,Wednesday,SuburbWest,22017,21736.8,5653.3,9889.6,24061.0,0,0,0,0,28.4,18.1
2024-09-05,Thursday,SuburbWest,22019,22369.9,3844.0,11495.2,23637.9,0,0,0,0,28.8,9.8
2024-09-06,Friday,SuburbWest,22030,21629.9,4765.5,12564.6,25331.1,0,0,0,0,26.7,7.4
2024-09-07,Saturday,SuburbWest,22019,23113.0,7860.9,10439.3,22824.6,1,1,0,0,27.5,14.0
2024-09-08,Sunday,SuburbWest,22012,22494.5,6966.9,11723.1,23205.4,0,1,0,0,27.1,19.5
2024-09-09,Monday,SuburbWest,22008,22099.0,5163.4,9728.2,24413.9,0,0,0,0,26.1,23.2
2024-09-10,Tuesday,SuburbWest,22015,21179.2,6464.1,10048.2,23062.1,0,0,0,0,27.4,9.9
2024-09-11,Wednesday,SuburbWest,22018,21703.0,5155.7,10824.7,23234.0,0,0,0,0,28.5,20.0
2024-09-12,Thursday,SuburbWest,22016,23060.4,6838.4,8630.7,22834.1,1,0,0,0,27.1,19.6
2024-09-13,Friday,SuburbWest,22006,23442.3,6287.9,11472.7,22561.3,1,0,0,0,27.2,23.0
2024-09-14,Saturday,SuburbWest,21996,21944.1,8874.4,7916.0,24135.8,0,1,0,0,27.0,6.3
2024-09-15,Sunday,SuburbWest,21999,24048.1,7393.2,12056.1,25309.8,0,1,0,0,28.9,16.6
2024-09-16,Monday,SuburbWest,22003,21464.4,6523.8,6567.9,24193.5,0,0,0,0,26.4,19.1
2024-09-17,Tuesday,SuburbWest,22007,23201.8,4162.9,12193.1,23522.5,0,0,0,0,26.5,31.4
2024-09-18,Wednesday,SuburbWest,22006,22015.8,4572.7,9544.1,22319.6,0,0,0,0,27.5,13.1
2024-09-19,Thursday,SuburbWest,22011,22166.9,3360.2,9220.9,22844.6,0,0,0,0,25.7,18.4
2024-09-20,Friday,SuburbWest,22000,23679.3,5195.4,10656.0,23195.6,1,0,0,0,27.8,16.4
2024-09-21,Saturday,SuburbWest,22003,22942.3,5803.9,9473.2,23631.2,0,1,0,0,26.3,10.8
2024-09-22,Sunday,SuburbWest,21990,23512.8,6028.8,12532.0,24503.9,0,1,0,0,27.8,26.1
2024-09-23,Monday,SuburbWest,21997,21791.4,3803.6,8214.2,24097.8,0,0,0,0,26.8,20.3
2024-09-24,Tuesday,SuburbWest,21994,22369.6,3972.1,8445.5,23554.2,0,0,0,0,26.2,12.5
2024-09-25,Wednesday,SuburbWest,21998,21880.1,4667.3,7860.3,23647.4,0,0,0,0,25.3,16.6
2024-09-26,Thursday,SuburbWest,21994,21231.2,6428.6,9394.2,24195.8,0,0,0,0,25.5,8.1
2024-09-27,Friday,SuburbWest,22009,21321.8,3432.3,8943.0,23723.2,0,0,0,0,25.9,13.5
2024-09-28,Saturday,SuburbWest,22015,23300.6,7634.9,12980.1,23165.0,1,1,0,0,26.1,11.5
2024-09-29,Sunday,SuburbWest,22009,23921.9,7189.0,11920.2,25271.6,0,1,0,0,26.0,11.9
2024-09-30,Monday,SuburbWest,22011,23208.9,5016.5,10949.7,24065.3,0,0,0,0,26.9,16.8
2024-10-01,Tuesday,SuburbWest,22010,22116.3,6174.1,6947.8,22757.2,0,0,0,0,26.3,18.6
2024-10-02,Wednesday,SuburbWest,22012,21400.1,5229.3,8784.2,23163.4,0,0,0,0,27.9,19.0
2024-10-03,Thursday,SuburbWest,22008,24548.1,5484.4,12315.7,23504.8,1,0,0,0,25.8,14.2
2024-10-04,Friday,SuburbWest,22010,21857.9,5788.1,10299.1,23842.0,0,0,0,0,26.6,14.7
2024-10-05,Saturday,SuburbWest,22007,23093.0,7087.9,11003.9,23972.5,0,1,0,0,24.8,13.7
2024-10-06,Sunday,SuburbWest,22018,23030.2,9275.2,6710.9,25184.9,0,1,0,0,27.2,21.1
2024-10-07,Monday,SuburbWest,22015,22308.2,5065.7,9890.8,22459.1,0,0,0,0,26.2,28.6
2024-10-08,Tuesday,SuburbWest,22010,22976.6,6952.5,10319.6,24818.3,0,0,0,0,28.1,24.6
2024-10-09,Wednesday,SuburbWest,22010,20981.7,3574.3,8386.7,24419.5,0,0,0,0,27.0,7.1
2024-10-10,Thursday,SuburbWest,22005,22841.6,4533.0,12120.4,23446.4,0,0,0,0,26.9,28.8
2024-10-11,Friday,SuburbWest,22003,22016.1,5929.7,11631.9,23753.2,0,0,0,0,26.1,13.5
2024-10-12,Saturday,SuburbWest,21996,23454.0,4376.6,9759.3,22689.2,1,1,0,0,24.9,8.0
2024-10-13,Sunday,SuburbWest,22006,23339.7,4770.9,10870.7,24834.9,0,1,0,0,26.3,12.8
2024-10-14,Monday,SuburbWest,22004,21588.9,6776.6,10335.1,23749.6,0,0,0,0,27.0,17.0
2024-10-15,Tuesday,SuburbWest,22004,20890.3,7477.0,8169.0,24383.0,0,0,0,0,25.7,7.4
2024-10-16,Wednesday,SuburbWest,22003,23207.3,4101.7,10649.0,22776.0,1,0,0,0,25.6,15.3
2024-10-17,Thursday,SuburbWest,21998,22565.6,5970.2,11316.4,21743.6,1,0,0,0,24.2,16.4
2024-10-18,Friday,SuburbWest,21994,21634.9,5052.5,9371.2,22918.6,0,0,0,0,26.6,23.9
2024-10-19,Saturday,SuburbWest,22007,21776.9,5678.6,7730.2,23483.9,0,1,0,0,25.5,3.8
2024-10-20,Sunday,SuburbWest,22008,22790.7,6170.4,8953.8,23824.9,0,1,0,0,24.9,20.0
2024-10-21,Monday,SuburbWest,22019,21808.7,5553.5,10742.3,24510.2,0,0,0,0,25.1,14.3
2024-10-22,Tuesday,SuburbWest,22014,22482.0,8192.6,11809.1,24260.8,0,0,0,0,24.5,7.2
2024-10-23,Wednesday,SuburbWest,22002,22389.1,6141.7,8204.4,22801.3,0,0,0,0,25.8,14.5
2024-10-24,Thursday,SuburbWest,21995,22416.0,6112.0,9443.8,23618.4,0,0,0,0,25.6,0.0
2024-10-25,Friday,SuburbWest,21996,22552.2,6140.0,10700.2,25163.8,0,0,0,0,25.8,23.9
2024-10-26,Saturday,SuburbWest,21980,22741.0,5557.1,10150.9,23119.0,0,1,0,0,24.5,0.5
2024-10-27,Sunday,SuburbWest,21984,23576.2,8440.0,11016.9,22797.0,1,1,0,0,26.9,12.5
2024-10-28,Monday,SuburbWest,21990,22349.1,4909.7,8470.3,24488.5,0,0,0,0,25.1,9.7
2024-10-29,Tuesday,SuburbWest,21997,21650.6,5981.1,10868.0,23428.9,0,0,0,0,25.4,22.5
2024-10-30,Wednesday,SuburbWest,21998,21044.6,6071.5,9217.6,23951.1,0,0,0,0,24.5,9.8
2024-10-31,Thursday,SuburbWest,22007,21657.6,6334.5,9970.2,21117.3,1,0,0,0,24.0,9.6
2024-11-01,Friday,SuburbWest,22007,21202.6,7105.2,11489.3,24037.7,0,0,0,1,24.8,5.9
